Run 1665428273
event 1
DM 2.595445694 0.01251723611 -0.00811797692 2.595397998 0.005 0 0 0 0 2.381272746 -1.544359875 493.7472189 1.64699371e-06 2.590445694 486.6092199 495.3864418
Recoil_DM 2.118132248 -0.007909877256 -0.01491570286 2.118059059 0.005 2.381272746 -1.544359875 493.7472189 1.64699371e-06 0 0 0 0 2.113132248 0 0
electron 0.4778244448 0.02042711337 0.006797725944 0.4773389392 0.0005109989461 2.381272746 -1.544359875 493.7472189 1.64699371e-06 0 0 0 0 0.4773134458 0 0
endevent 17

event 18
pion 2.622075748 0.09109953508 -0.04873672202 2.616560366 0.1349766 0 0 0 0 0 0 0 0 2.487099148 0 0
V 2.454343818 0.06416179942 -0.04709982734 2.451013759 0.1 0 0 0 0 0 0 0 0 2.354343818 0 0
DM 1.481673692 -0.003174822903 -0.003793682881 1.481656997 0.005 0 0 0 0 -1.060068016 -1.266704319 494.7227738 1.650236138e-06 1.476673692 486.1565242 495.8477321
Recoil_DM 0.9331576867 -0.01680599946 -0.01380548715 0.9328907949 0.005 -1.060068016 -1.266704319 494.7227738 1.650236138e-06 0 0 0 0 0.9281576867 0 0
electron 0.5490270038 0.01363117656 0.01001180427 0.5487662021 0.0005109989461 -1.060068016 -1.266704319 494.7227738 1.650236138e-06 0 0 0 0 0.5485160048 0 0
endevent 18

event 19
pion 1.416899659 0.03059865273 -0.07070028828 1.408350507 0.1349766 0 0 0 0 0 0 0 0 1.281923059 0 0
V 1.1967834 0.04558191976 -0.03861759048 1.191100952 0.1 0 0 0 0 0 0 0 0 1.0967834 0 0
DM 0.8636949714 -0.0007946286874 0.0009723850513 0.8636795857 0.005 0 0 0 0 -0.4534565555 0.5548936038 492.8605979 1.644035281e-06 0.8586949714 486.663785 495.3308987
Recoil_DM 0.6818033149 -0.009988404071 -0.006847648567 0.6816774177 0.005 -0.4534565555 0.5548936038 492.8605979 1.644035281e-06 0 0 0 0 0.6768033149 0 0
electron 0.1824026554 0.009193775384 0.007820033618 0.182002168 0.0005109989461 -0.4534565555 0.5548936038 492.8605979 1.644035281e-06 0 0 0 0 0.1818916565 0 0
endevent 19

event 20
pion 2.364477204 0.126704039 0.08731959756 2.355600802 0.1349766 0 0 0 0 0 0 0 0 2.229500604 0 0
V 2.136227402 0.1080364407 0.1030144344 2.128657715 0.1 0 0 0 0 0 0 0 0 2.036227402 0 0
DM 0.6281825937 0.0001604721297 -0.002063540295 0.6281592848 0.005 0 0 0 0 0.1264225389 -1.625690415 494.8740429 1.650783376e-06 0.6231825937 486.0133981 495.9937544
Recoil_DM 0.5259658216 -0.008679473982 0.00129139154 0.5258688472 0.005 0.1264225389 -1.625690415 494.8740429 1.650783376e-06 0 0 0 0 0.5209658216 0 0
electron 0.1027277711 0.008839946112 -0.003354931835 0.1022904376 0.0005109989461 0.1264225389 -1.625690415 494.8740429 1.650783376e-06 0 0 0 0 0.1022167722 0 0
endevent 20

event 21
pion 1.339783243 0.01929587452 0.03904025828 1.332255224 0.1349766 0 0 0 0 0 0 0 0 1.204806643 0 0
V 1.059401968 0.03874431106 0.0116285245 1.053895719 0.1 0 0 0 0 0 0 0 0 0.9594019684 0 0
DM 0.8978098804 -0.00109746737 0.0001268784559 0.8977952778 0.005 0 0 0 0 -0.5952186921 0.06881337038 486.9252114 1.624234093e-06 0.8928098804 486.4429064 495.5558131
Recoil_DM 0.09455402202 -0.004592608188 0.006807695531 0.094063948 0.005 -0.5952186921 0.06881337038 486.9252114 1.624234093e-06 0 0 0 0 0.08955402202 0 0
electron 0.8037668574 0.003495140818 -0.006680817075 0.8037313298 0.0005109989461 -0.5952186921 0.06881337038 486.9252114 1.624234093e-06 0 0 0 0 0.8032558584 0 0
endevent 21

event 22
pion 5.678225471 0.07710089683 -0.1168778376 5.674893906 0.1349766 0 0 0 0 0 0 0 0 5.543248871 0 0
V 4.849096094 0.06256835035 -0.07152480792 4.847133414 0.1 0 0 0 0 0 0 0 0 4.749096094 0 0
DM 3.418342075 0.004919104297 -0.02766855346 3.4182229 0.005 0 0 0 0 0.7107214658 -3.997604785 493.871291 1.647434738e-06 3.413342075 486.5045605 495.493012
Recoil_DM 3.271071112 0.01665238012 -0.02761211253 3.270908358 0.005 0.7107214658 -3.997604785 493.871291 1.647434738e-06 0 0 0 0 3.266071112 0 0
electron 0.1477819621 -0.01173327582 -5.644093695e-05 0.1473145419 0.0005109989461 0.7107214658 -3.997604785 493.871291 1.647434738e-06 0 0 0 0 0.1472709632 0 0
endevent 22

event 23
pion 2.109965541 0.01465348841 -0.005730253633 2.105585035 0.1349766 0 0 0 0 0 0 0 0 1.974988941 0 0
V 1.254400784 0.01470995881 0.01387531125 1.250244944 0.1 0 0 0 0 0 0 0 0 1.154400784 0 0
DM 1.216988649 0.002091223478 0.003467493008 1.216971641 0.005 0 0 0 0 0.8472633603 1.404861703 493.0584858 1.644689062e-06 1.211988649 487.3306028 494.6531341
Recoil_DM 1.107253863 -0.0001472255143 -0.006725998406 1.107222135 0.005 0.8472633603 1.404861703 493.0584858 1.644689062e-06 0 0 0 0 1.102253863 0 0
electron 0.1102457851 0.002238448993 0.01019349141 0.1097495061 0.0005109989461 0.8472633603 1.404861703 493.0584858 1.644689062e-06 0 0 0 0 0.1097347862 0 0
endevent 23

event 24
pion 4.924617923 0.1192046489 -0.007520994306 4.921318593 0.1349766 0 0 0 0 0 0 0 0 4.789641323 0 0
V 4.469797252 0.1082757504 0.01773705987 4.467331332 0.1 0 0 0 0 0 0 0 0 4.369797252 0 0
DM 1.340391958 -0.01106954965 -0.008038745258 1.340312816 0.005 0 0 0 0 -4.062355596 -2.950096691 491.8743258 1.640813025e-06 1.335391958 488.2534685 493.7181721
Recoil_DM 1.020136725 0.003494809212 0.004157893478 1.020110012 0.005 -4.062355596 -2.950096691 491.8743258 1.640813025e-06 0 0 0 0 1.015136725 0 0
electron 0.3207662324 -0.01456435886 -0.01219663874 0.3202028047 0.0005109989461 -4.062355596 -2.950096691 491.8743258 1.640813025e-06 0 0 0 0 0.3202552334 0 0
endevent 24

event 25
pion 4.959667916 0.2637527013 0.1127276518 4.949526659 0.1349766 0 0 0 0 0 0 0 0 4.824691316 0 0
V 3.402690088 0.2088300135 0.07935325667 3.393875796 0.1 0 0 0 0 0 0 0 0 3.302690088 0 0
DM 0.6011624551 0.004024595057 -0.004605529916 0.6011105466 0.005 0 0 0 0 3.267956063 -3.739672986 488.0995051 1.628265294e-06 0.5961624551 487.7138069 494.2644776
Recoil_DM 0.507872664 -0.003660771497 -0.009375618741 0.5077483032 0.005 3.267956063 -3.739672986 488.0995051 1.628265294e-06 0 0 0 0 0.502872664 0 0
electron 0.09380079006 0.007685366553 0.004770088825 0.09336224339 0.0005109989461 3.267956063 -3.739672986 488.0995051 1.628265294e-06 0 0 0 0 0.09328979112 0 0
endevent 25

event 26
pion 4.508581435 -0.1675052789 -0.01857135829 4.503408149 0.1349766 0 0 0 0 0 0 0 0 4.373604835 0 0
V 3.41753842 -0.1351192602 -0.04332308474 3.413126828 0.1 0 0 0 0 0 0 0 0 3.31753842 0 0
DM 1.201551223 -0.00313608873 0.00161176691 1.201535646 0.005 0 0 0 0 -1.286892812 0.6613879354 493.0496929 1.644658068e-06 1.196551223 486.8952075 495.0954667
Recoil_DM 1.02818902 0.009190401524 0.00455687469 1.028125689 0.005 -1.286892812 0.6613879354 493.0496929 1.644658068e-06 0 0 0 0 1.02318902 0 0
electron 0.1738732013 -0.01232649025 -0.00294510778 0.1734099564 0.0005109989461 -1.286892812 0.6613879354 493.0496929 1.644658068e-06 0 0 0 0 0.1733622024 0 0
endevent 26

event 27
pion 2.058398708 -0.1270180571 -0.05974973267 2.049166401 0.1349766 0 0 0 0 0 0 0 0 1.923422108 0 0
V 1.949964131 -0.1164601566 -0.0757321788 1.942437072 0.1 0 0 0 0 0 0 0 0 1.849964131 0 0
DM 0.7241403023 -0.003397125861 -0.001408744581 0.7241137013 0.005 0 0 0 0 -2.305425806 -0.956030552 491.4125888 1.639236172e-06 0.7191403023 486.6613036 495.3334243
Recoil_DM 0.6885387077 -0.003377508535 0.004535336057 0.6884973313 0.005 -2.305425806 -0.956030552 491.4125888 1.639236172e-06 0 0 0 0 0.6835387077 0 0
electron 0.03611259351 -1.961732571e-05 -0.005944080639 0.03561636998 0.0005109989461 -2.305425806 -0.956030552 491.4125888 1.639236172e-06 0 0 0 0 0.03560159456 0 0
endevent 27

event 28
pion 6.36230847 0.1058141717 0.008630404493 6.359990508 0.1349766 0 0 0 0 0 0 0 0 6.22733187 0 0
V 6.016973933 0.08848112021 -0.007888064194 6.015487028 0.1 0 0 0 0 0 0 0 0 5.916973933 0 0
DM 2.352077191 -0.01218416472 -0.01604970407 2.351985558 0.005 0 0 0 0 -2.535454115 -3.339850468 489.4345735 1.632641611e-06 2.347077191 486.9419504 495.0479411
Recoil_DM 2.194673338 -0.01472128373 -0.02675410315 2.194455186 0.005 -2.535454115 -3.339850468 489.4345735 1.632641611e-06 0 0 0 0 2.189673338 0 0
electron 0.1579148522 0.00253711901 0.01070439907 0.1575303726 0.0005109989461 -2.535454115 -3.339850468 489.4345735 1.632641611e-06 0 0 0 0 0.1574038533 0 0
endevent 28

event 29
pion 3.0123382 0.04538194856 0.0800390391 3.007905747 0.1349766 0 0 0 0 0 0 0 0 2.8773616 0 0
V 2.448910627 0.06669942368 0.06168266247 2.445180912 0.1 0 0 0 0 0 0 0 0 2.348910627 0 0
DM 1.496033818 0.01070342503 -0.0003241042354 1.495987138 0.005 0 0 0 0 3.516815033 -0.1064906461 491.53519 1.63963607e-06 1.491033818 487.9149762 494.0606904
Recoil_DM 0.8983650615 0.02538942144 0.001573166066 0.8979909166 0.005 3.516815033 -0.1064906461 491.53519 1.63963607e-06 0 0 0 0 0.8933650615 0 0
electron 0.5981797555 -0.01468599642 -0.001897270301 0.5979962212 0.0005109989461 3.516815033 -0.1064906461 491.53519 1.63963607e-06 0 0 0 0 0.5976687565 0 0
endevent 29

event 30
pion 2.454208118 -0.08414126901 0.2555484333 2.435679381 0.1349766 0 0 0 0 0 0 0 0 2.319231518 0 0
V 2.313182975 -0.06586048589 0.2260126487 2.298998946 0.1 0 0 0 0 0 0 0 0 2.213182975 0 0
DM 0.3164495301 0.001738881435 -0.001279556898 0.3164026614 0.005 0 0 0 0 2.709782211 -1.99399479 493.0654191 1.644932832e-06 0.3114495301 486.7877666 495.2047412
Recoil_DM 0.2305170878 -0.006609903252 -0.0006550131596 0.2303671155 0.005 2.709782211 -1.99399479 493.0654191 1.644932832e-06 0 0 0 0 0.2255170878 0 0
electron 0.08644344128 0.008348784687 -0.0006245437385 0.08603554591 0.0005109989461 2.709782211 -1.99399479 493.0654191 1.644932832e-06 0 0 0 0 0.08593244234 0 0
endevent 30

event 31
pion 2.147475707 0.05222268369 -0.0120070984 2.142559649 0.1349766 0 0 0 0 0 0 0 0 2.012499107 0 0
V 1.242553081 0.03971995825 0.004651085878 1.237876751 0.1 0 0 0 0 0 0 0 0 1.142553081 0 0
DM 1.072251764 0.001453279059 -0.00400336421 1.072231648 0.005 0 0 0 0 0.6638035614 -1.828587155 489.7553445 1.633678633e-06 1.067251764 486.048156 495.9582852
Recoil_DM 0.9801928577 0.001341623777 0.005604351975 0.9801631648 0.005 0.6638035614 -1.828587155 489.7553445 1.633678633e-06 0 0 0 0 0.9751928577 0 0
electron 0.09256990513 0.0001116552827 -0.009607716186 0.09206848288 0.0005109989461 0.6638035614 -1.828587155 489.7553445 1.633678633e-06 0 0 0 0 0.09205890619 0 0
endevent 31

event 32
pion 1.967302762 -0.1954142834 0.03568751482 1.952588317 0.1349766 0 0 0 0 0 0 0 0 1.832326162 0 0
V 1.450328277 -0.1334046267 0.05438083794 1.439686786 0.1 0 0 0 0 0 0 0 0 1.350328277 0 0
DM 0.4756231364 -0.002827520597 -0.004360776573 0.4755684563 0.005 0 0 0 0 -2.929195759 -4.517586275 492.669481 1.643557449e-06 0.4706231364 487.8723831 494.1038238
Recoil_DM 0.2803224091 0.005858422 -0.01010231299 0.2800344179 0.005 -2.929195759 -4.517586275 492.669481 1.643557449e-06 0 0 0 0 0.2753224091 0 0
electron 0.1958117263 -0.008685942598 0.005741536416 0.1955340384 0.0005109989461 -2.929195759 -4.517586275 492.669481 1.643557449e-06 0 0 0 0 0.1953007273 0 0
endevent 32

event 33
pion 4.27590771 -0.0871217888 -0.1402920346 4.270584972 0.1349766 0 0 0 0 0 0 0 0 4.14093111 0 0
V 4.144800339 -0.0694548672 -0.1389776974 4.140680025 0.1 0 0 0 0 0 0 0 0 4.044800339 0 0
DM 1.120786461 -0.0006355425034 0.00263628224 1.120772028 0.005 0 0 0 0 -0.2798909275 1.16101044 493.58449 1.646441841e-06 1.115786461 487.0456852 494.9425019
Recoil_DM 0.7322821154 -0.0005695182705 0.01773312257 0.7320500724 0.005 -0.2798909275 1.16101044 493.58449 1.646441841e-06 0 0 0 0 0.7272821154 0 0
electron 0.389015345 -6.602423289e-05 -0.01509684033 0.3887219554 0.0005109989461 -0.2798909275 1.16101044 493.58449 1.646441841e-06 0 0 0 0 0.3885043461 0 0
endevent 33

event 34
pion 3.49142437 0.05627992933 0.01529348418 3.488326838 0.1349766 0 0 0 0 0 0 0 0 3.35644777 0 0
V 2.404513839 0.02732464288 0.03626225879 2.402004416 0.1 0 0 0 0 0 0 0 0 2.304513839 0 0
DM 2.075191358 0.01734702358 -0.002077719349 2.075111789 0.005 0 0 0 0 4.107744924 -0.4920003174 491.3828518 1.639139613e-06 2.070191358 488.5005013 493.4685007
Recoil_DM 1.941521578 0.01406478033 0.009147566608 1.941442645 0.005 4.107744924 -0.4920003174 491.3828518 1.639139613e-06 0 0 0 0 1.936521578 0 0
electron 0.1341807782 0.003282243249 -0.01122528596 0.1336691436 0.0005109989461 4.107744924 -0.4920003174 491.3828518 1.639139613e-06 0 0 0 0 0.1336697793 0 0
endevent 34

event 35
pion 4.83038955 -0.07950175758 0.09386578742 4.826936213 0.1349766 0 0 0 0 0 0 0 0 4.69541295 0 0
V 3.443980419 -0.05132696721 0.03812872356 3.441934466 0.1 0 0 0 0 0 0 0 0 3.343980419 0 0
DM 2.937144653 -0.01592784111 0.01125963695 2.937075626 0.005 0 0 0 0 -2.667458811 1.885667843 491.8763443 1.640761437e-06 2.932144653 489.0832111 492.8805662
Recoil_DM 2.548097521 -0.008612613059 0.02758371575 2.547928755 0.005 -2.667458811 1.885667843 491.8763443 1.640761437e-06 0 0 0 0 2.543097521 0 0
electron 0.3895581307 -0.007315228052 -0.0163240788 0.3891468719 0.0005109989461 -2.667458811 1.885667843 491.8763443 1.640761437e-06 0 0 0 0 0.3890471317 0 0
endevent 35

event 36
pion 1.65843071 0.01929812277 0.01231308761 1.652770313 0.1349766 0 0 0 0 0 0 0 0 1.52345411 0 0
V 1.433760567 0.008793437274 0.03740312355 1.429752791 0.1 0 0 0 0 0 0 0 0 1.333760567 0 0
